N47E23graph436.gst,943858,756000000,7754000000
N51E102graph9276.gst,109419,2221000000,7758000000
N58E58graph2363.gst,115187,1467000000,6851000000
N57E114graph11035.gst,111956,2327000000,7740000000
N44E22graph412.gst,94734,701000000,5718000000
N103E0graph104.gst,120069,870000000,6262000000
N57E114graph11034.gst,116403,2387000000,7762000000
N100E0graph101.gst,114170,1005000000,6477000000
N51E102graph9277.gst,129330,2602000000,8403000000
N51E102graph9275.gst,66646,2060000000,7162000000
N54E54graph2192.gst,50587,1358000000,6403000000
N96E0graph97.gst,70922,816000000,5442000000
N57E114graph11036.gst,55376,2502000000,7497000000
N59E118graph11369.gst,115745,3199000000,8004000000
N57E114graph11037.gst,44427,2742000000,7606000000
N55E27graph528.gst,83003,838000000,5465000000
N57E57graph2900.gst,74165,1344000000,6181000000
N51E102graph9274.gst,66320,2809000000,8376000000
N48E0graph49.gst,38945,528000000,5460000000
N99E0graph100.gst,166222,816000000,5459000000
N49E49graph1845.gst,27541,1010000000,5445000000
N59E118graph11378.gst,55730,2505000000,7100000000
N57E114graph11033.gst,51334,2463000000,7122000000
N51E51graph2220.gst,36029,1065000000,5443000000
N46E23graph435.gst,84554,707000000,5264000000
N51E102graph9273.gst,245683,2064000000,6872000000
N58E116graph12969.gst,82061,2427000000,6981000000
N45E22graph413.gst,61767,657000000,5331000000
N58E116graph12968.gst,74137,2301000000,6856000000
N51E102graph9272.gst,66558,1859000000,6579000000
N104E0graph105.gst,82778,1017000000,6354000000
N51E255graph33697.gst,79538,5245000000,10426000000
N56E112graph10620.gst,66059,2321000000,7111000000
N55E110graph10458.gst,142312,2058000000,6665000000
N55E110graph10464.gst,65412,2172000000,6935000000
N50E100graph9046.gst,37251,1999000000,6523000000
N50E250graph33477.gst,67836,5190000000,9848000000
N52E104graph9581.gst,54858,2032000000,6620000000
N57E114graph11042.gst,66838,2624000000,7167000000
N51E25graph482.gst,40144,769000000,5460000000
N52E104graph9580.gst,38225,1979000000,6805000000
N50E250graph33476.gst,73969,5114000000,9825000000
N41E0graph42.gst,29970,499000000,4916000000
N50E100graph9047.gst,66877,1892000000,6372000000
N42E21graph389.gst,91280,640000000,5324000000
N55E110graph10459.gst,77995,2420000000,6980000000
N56E112graph10621.gst,60240,2085000000,6639000000
N51E255graph33696.gst,67530,5524000000,10142000000
N42E42graph1382.gst,39533,991000000,5407000000
N98E0graph99.gst,66591,732000000,5416000000
N54E0graph55.gst,39174,561000000,5112000000
N95E0graph6.gst,7553,420000000,4884000000
N51E255graph33694.gst,372077,5427000000,10075000000
N48E24graph458.gst,68799,679000000,5163000000
N50E100graph9045.gst,43186,1865000000,6540000000
N52E104graph9582.gst,49410,1977000000,6551000000
N53E106graph9869.gst,72512,2080000000,6649000000
N57E114graph11041.gst,49845,2455000000,7057000000
N52E260graph35789.gst,77631,5673000000,10407000000
N52E260graph35788.gst,81948,5763000000,10902000000
N57E114graph11040.gst,76060,2413000000,6938000000
N52E0graph53.gst,36651,566000000,4984000000
N53E106graph9868.gst,74811,2200000000,6991000000
N43E43graph1730.gst,102732,1000000000,5450000000
N52E104graph9583.gst,68748,2143000000,7084000000
N50E250graph33475.gst,101397,5022000000,9789000000
N50E100graph9050.gst,71250,1846000000,6636000000
N50E100graph9044.gst,46928,1847000000,6524000000
N56E112graph10622.gst,52203,2161000000,6831000000
N51E255graph33695.gst,82539,5634000000,10665000000
N53E0graph54.gst,43686,590000000,5520000000
N51E255graph33691.gst,80149,5644000000,10554000000
N55E110graph10462.gst,50438,2148000000,6820000000
N57E0graph58.gst,28701,577000000,5252000000
N52E104graph9578.gst,76278,1872000000,6422000000
N49E24graph459.gst,44836,728000000,5324000000
N52E104graph9579.gst,67047,2071000000,6758000000
N55E0graph56.gst,39352,599000000,5105000000
N50E100graph9041.gst,45117,1804000000,6427000000
N50E25graph481.gst,57175,693000000,5345000000
N55E110graph10463.gst,83138,2326000000,6923000000
N55E55graph2801.gst,36992,1190000000,5461000000
N51E255graph33690.gst,148590,5213000000,9996000000
N40E0graph41.gst,34589,535000000,5162000000
N56E112graph10619.gst,55722,2114000000,6990000000
N51E255graph33692.gst,76512,5252000000,9945000000
N55E110graph10461.gst,49098,2154000000,6763000000
N41E41graph1650.gst,66613,881000000,5397000000
N50E100graph9043.gst,46395,1968000000,6601000000
N56E56graph2278.gst,43056,1207000000,5888000000
N46E0graph47.gst,37391,540000000,5089000000
N50E100graph9042.gst,69209,2092000000,6710000000
N55E110graph10460.gst,49616,2185000000,6847000000
N44E44graph1450.gst,45278,937000000,5433000000
N56E112graph10618.gst,56047,2294000000,6889000000
N51E255graph33693.gst,113434,5558000000,10386000000
N44E0graph45.gst,29867,502000000,5251000000
N56E112graph10615.gst,66467,2155000000,6851000000
N52E104graph9577.gst,69435,1974000000,6566000000
N50E250graph33481.gst,63475,4965000000,9676000000
N53E106graph9877.gst,39125,1981000000,6919000000
N43E21graph390.gst,29796,632000000,5148000000
N42E0graph43.gst,17467,517000000,5004000000
N53E106graph9876.gst,77523,2171000000,6709000000
N41E20graph367.gst,87972,659000000,5246000000
N50E250graph33480.gst,69643,5042000000,9729000000
N52E104graph9576.gst,22367,1923000000,6948000000
N43E0graph44.gst,19412,491000000,4960000000
N56E112graph10614.gst,72001,2338000000,6995000000
N52E26graph504.gst,32205,1422000000,8053000000
N56E112graph10616.gst,23241,2449000000,7401000000
N51E255graph33689.gst,66525,5562000000,10711000000
N52E104graph9574.gst,24982,2072000000,7168000000
N50E250graph33482.gst,264282,5192000000,10087000000
N53E106graph9874.gst,91843,2130000000,7430000000
N57E28graph551.gst,119649,795000000,5481000000
N53E106graph9875.gst,47829,2046000000,6929000000
N50E250graph33483.gst,70529,5144000000,10078000000
N52E104graph9575.gst,47507,2091000000,7130000000
N51E0graph52.gst,37169,628000000,5409000000
N46E46graph1504.gst,40998,969000000,6340000000
N56E112graph10617.gst,55136,2171000000,7071000000
N50E0graph51.gst,65905,517000000,5175000000
N56E112graph10613.gst,38935,2315000000,7146000000
N51E255graph33698.gst,38872,5445000000,10405000000
N55E110graph10457.gst,22779,2049000000,7027000000
N50E100graph9049.gst,59522,1998000000,6801000000
N50E250graph33478.gst,238740,5219000000,10219000000
N53E106graph9871.gst,46145,1987000000,6818000000
N50E50graph2017.gst,31650,1083000000,5999000000
N52E260graph35791.gst,76503,5720000000,10652000000
N52E260graph35785.gst,62468,5848000000,10704000000
N52E260graph35784.gst,39770,5797000000,10685000000
N52E260graph35790.gst,62783,5866000000,10929000000
N56E0graph57.gst,28686,573000000,5257000000
N59E59graph2608.gst,54797,1306000000,6090000000
N53E106graph9870.gst,24518,1953000000,6709000000
N53E53graph2701.gst,167130,1281000000,5978000000
N50E250graph33479.gst,70011,5331000000,10343000000
N50E100graph9048.gst,62140,1913000000,6665000000
N56E28graph550.gst,86809,813000000,5557000000
N55E110graph10456.gst,23978,2250000000,7117000000
N45E45graph1809.gst,93318,958000000,5457000000
N47E0graph48.gst,19883,512000000,5387000000
N50E250graph33484.gst,93438,5064000000,9881000000
N53E106graph9872.gst,48008,2213000000,6960000000
N52E260graph35786.gst,38997,5889000000,10800000000
N52E260graph35792.gst,67330,6259000000,11580000000
N52E260graph35793.gst,114727,5960000000,11448000000
N52E260graph35787.gst,72360,6077000000,11438000000
N53E106graph9873.gst,44333,1880000000,6781000000
N53E26graph505.gst,59217,814000000,5468000000
N45E0graph46.gst,34451,572000000,5433000000
N55E110graph10455.gst,70053,2341000000,7186000000
N40E20graph366.gst,27280,613000000,5366000000
N51E102graph9280.gst,20842,2054000000,6830000000
N58E116graph12971.gst,43003,2626000000,7498000000
N54E27graph527.gst,22404,848000000,5965000000
N54E108graph10104.gst,87558,2353000000,7535000000
N59E118graph11377.gst,56316,2339000000,7649000000
N102E0graph103.gst,142445,818000000,5948000000
N59E118graph11376.gst,110383,2586000000,7656000000
N54E108graph10105.gst,52996,2258000000,7147000000
N58E116graph12970.gst,38058,2283000000,7264000000
N51E102graph9281.gst,20634,2243000000,6993000000
N58E116graph12972.gst,78440,2455000000,7247000000
N58E116graph12966.gst,26080,2382000000,7409000000
N54E108graph10107.gst,23448,2435000000,7238000000
N54E108graph10098.gst,35413,2550000000,7299000000
N59E118graph11374.gst,24543,2307000000,7083000000
N95E0graph96.gst,35750,890000000,5886000000
N59E118graph11375.gst,76898,2778000000,8070000000
N54E108graph10099.gst,51645,2048000000,6855000000
N54E108graph10106.gst,40014,1928000000,6899000000
N58E116graph12967.gst,124470,2219000000,7013000000
N58E116graph12973.gst,24182,2234000000,7055000000
N40E40graph1313.gst,13553,965000000,5447000000
N97E0graph98.gst,47918,858000000,5521000000
N51E102graph9279.gst,42011,2131000000,6828000000
N47E47graph1887.gst,23256,1002000000,5483000000
N54E108graph10102.gst,42179,2035000000,6803000000
N59E118graph11371.gst,23263,2508000000,7326000000
N59E118graph11370.gst,37130,2472000000,7414000000
N59E0graph60.gst,21688,599000000,5307000000
N54E108graph10103.gst,22217,2284000000,7098000000
N51E102graph9278.gst,34409,1891000000,6659000000
N58E29graph573.gst,56393,781000000,5472000000
N58E116graph12974.gst,39028,2488000000,7834000000
N48E48graph1583.gst,14930,1159000000,6140000000
N58E0graph59.gst,134057,570000000,5326000000
N54E108graph10101.gst,22845,2161000000,6975000000
N101E0graph102.gst,72125,847000000,5479000000
N59E118graph11372.gst,24084,2556000000,7579000000
N57E114graph11039.gst,24406,2552000000,7376000000
N49E0graph50.gst,16974,551000000,5332000000
N57E114graph11038.gst,23760,2272000000,7119000000
N59E118graph11373.gst,24321,2588000000,7424000000
N59E29graph574.gst,48238,838000000,5473000000
N54E108graph10100.gst,21647,2119000000,6901000000
N58E116graph12975.gst,24746,2772000000,7707000000
N52E52graph2105.gst,16021,1016000000,5493000000
